_id,broadcast_score,collab_score,country,engagement,followers,creator_id,median_views,name,price,category,followers_num,engagement_num,median_views_num,price_num,broadcast_score_num,collab_score_num,category_list,n_categories,followers_num_missing,engagement_num_missing,median_views_num_missing,price_num_missing,broadcast_score_num_missing,collab_score_num_missing,followers_num_log1p,median_views_num_log1p,price_num_log1p,followers_num_outlier_iqr,engagement_num_outlier_iqr,median_views_num_outlier_iqr,price_num_outlier_iqr,price_tier,size_tier,category_group_list,primary_category_group,is_usable_for_clustering,sampling_stratum
myainguyen_1411,N/A,78.4,Unknown,2.76%,153.3K,myainguyen_1411,50K,Mỹ Ái Nguyễn,"5,000,000 VND","Skincare, Household Products, Beauty Tutorials & Tips, Apps, Beauty & Personal Care",153300.0,2.76,50000.0,5000000.0,,78.4,"['Skincare', 'Household Products', 'Beauty Tutorials & Tips', 'Apps', 'Beauty & Personal Care']",5,0,0,0,0,1,0,11.940158587995837,10.819798284210286,15.424948670398354,False,False,False,False,high,micro,"['Others', 'Beauty & Fashion']",Others,True,micro | high | Others
damtran2004,N/A,75.8,Unknown,5.38%,329K,damtran2004,28.6K,Đảm Trần,"1,000,000 VND",Life Motivation,329000.0,5.38,28600.0,1000000.0,,75.8,['Life Motivation'],1,0,0,0,0,1,0,12.703816069256568,10.261196961231647,13.815511557963774,False,False,False,False,mid,micro,['Others'],Others,True,micro | mid | Others
sinl.1998,N/A,76,Unknown,1.65%,1M,sinl.1998,171.7K,Sinl,"20,000,000 VND","Skits, Comedy",1000000.0,1.65,171700.0,20000000.0,,76.0,"['Skits', 'Comedy']",2,0,0,0,0,1,0,13.815511557963774,12.05350987098043,16.811242881518265,True,False,True,True,high,mid,"['Others', 'Entertainment']",Others,True,mid | high | Others
cheesememew,95.2,91.6,Unknown,10.09%,508.8K,cheesememew,94.7K,Chi Thối 🧀,"8,000,000 VND","Other Beauty & Personal Care, Pet Tips & Care, Beauty & Personal Care, Food & Beverage",508800.0,10.09,94700.0,8000000.0,95.2,91.6,"['Other Beauty & Personal Care', 'Pet Tips & Care', 'Beauty & Personal Care', 'Food & Beverage']",4,0,0,0,0,0,0,13.139812256414922,11.458479838780507,15.894952224644102,False,False,False,False,high,mid,"['Others', 'Beauty & Fashion']",Others,True,mid | high | Others
damminhngoc,N/A,71.4,Unknown,0.77%,220.6K,damminhngoc,24.4K,MNLeather - Áo Da Thật,"500,000 VND","Appliances, Outfits, Other Apparel & Accessories, Apparel & Accessories, Household Products",220600.0,0.77,24400.0,500000.0,,71.4,"['Appliances', 'Outfits', 'Other Apparel & Accessories', 'Apparel & Accessories', 'Household Products']",5,0,0,0,0,1,0,12.304110918882833,10.102379394048045,13.122365377402328,False,False,False,False,low,micro,"['Others', 'Beauty & Fashion']",Others,True,micro | low | Others
huonghoangdaily,N/A,78.2,Unknown,1.38%,65.6K,huonghoangdaily,281.3K,Hương & Hoàng Daily,"5,000,000 VND",Non-video Games,65600.0,1.38,281300.0,5000000.0,,78.2,['Non-video Games'],1,0,0,0,0,1,0,11.091346218718432,12.547180549395199,15.424948670398354,False,False,True,False,high,micro,['Others'],Others,True,micro | high | Others
huynhtune,94.4,79.2,Unknown,12.35%,156.1K,huynhtune,8.6K,Binh Nhì là con mèo,"2,000,000 VND",Pet Tips & Care,156100.0,12.35,8600.0,2000000.0,94.4,79.2,['Pet Tips & Care'],1,0,0,0,0,0,0,11.958258512632908,9.059633754551479,14.508658238524095,False,False,False,False,mid,micro,['Others'],Others,True,micro | mid | Others
_meowmeow213,N/A,85.1,Unknown,9.63%,433.9K,_meowmeow213,5.8K,HThu💍,"1,200,000 VND","Skincare, Household Products, Beauty Tutorials & Tips, Apparel & Accessories, Software & Apps, Beauty & Personal Care",433900.0,9.63,5800.0,1200000.0,,85.1,"['Skincare', 'Household Products', 'Beauty Tutorials & Tips', 'Apparel & Accessories', 'Software & Apps', 'Beauty & Personal Care']",6,0,0,0,0,1,0,12.980571676462283,8.665785595466064,13.997832948091215,False,False,False,False,mid,micro,"['Others', 'Beauty & Fashion']",Others,True,micro | mid | Others
chidichilll,N/A,90.3,Unknown,4.37%,303.6K,chidichilll,2.2K,Chi đi Chill,"4,000,000 VND","Travel, Restaurant Exploration",303600.0,4.37,2200.0,4000000.0,,90.3,"['Travel', 'Restaurant Exploration']",2,0,0,0,0,1,0,12.62346961830583,7.696667081526462,15.201805169084134,False,False,False,False,high,micro,"['Others', 'Lifestyle']",Others,True,micro | high | Others
tepgaofamilyofficial,N/A,88.1,Unknown,2.83%,486.3K,tepgaofamilyofficial,181.1K,tepgaofamilyofficial,"5,000,000 VND","Babies, Appliances, Family, Tech & Electronics, Other Apparel & Accessories, Apparel & Accessories",486300.0,2.83,181100.0,5000000.0,,88.1,"['Babies', 'Appliances', 'Family', 'Tech & Electronics', 'Other Apparel & Accessories', 'Apparel & Accessories']",6,0,0,0,0,1,0,13.094583052733583,12.106810165667413,15.424948670398354,False,False,True,False,high,micro,"['Others', 'Lifestyle', 'Beauty & Fashion']",Others,True,micro | high | Others
vlcarvn,97.9,78.6,Unknown,7.97%,128.7K,vlcarvn,41.4K,VLC®,"1,000,000 VND","Automobiles, Vehicle & Transportation",128699.99999999999,7.97,41400.0,1000000.0,97.9,78.6,"['Automobiles', 'Vehicle & Transportation']",2,0,0,0,0,0,0,11.765247163561801,10.63106031411106,13.815511557963774,False,False,False,False,mid,micro,['Others'],Others,True,micro | mid | Others
giangcuman29,90.2,77.4,Unknown,2.53%,327.7K,giangcuman29,92.5K,Cư Dân Mạng,"20,000,000 VND","Pet Tips & Care, Comedy",327700.0,2.53,92500.0,20000000.0,90.2,77.4,"['Pet Tips & Care', 'Comedy']",2,0,0,0,0,0,0,12.699856886253809,11.434974734252892,16.811242881518265,False,False,False,True,high,micro,"['Others', 'Entertainment']",Others,True,micro | high | Others
ngocanhh2666,N/A,78.2,Unknown,0.75%,152.6K,ngocanhh2666,72.7K,Ngọc Ánh,"2,500,000 VND","Other Apparel & Accessories, E-Commerce (Non-app), Apparel & Accessories, Tech Products & Tests, Health",152600.0,0.75,72700.0,2500000.0,,78.2,"['Other Apparel & Accessories', 'E-Commerce (Non-app)', 'Apparel & Accessories', 'Tech Products & Tests', 'Health']",5,0,0,0,0,1,0,11.93558195089097,11.194110418585193,14.731801689838349,False,False,False,False,mid,micro,"['Others', 'Beauty & Fashion', 'Knowledge / Tech']",Others,True,micro | mid | Others
bunbisun,N/A,N/A,Unknown,6.70%,8.5K,bunbisun,29.7K,Bún bị sún🇻🇳🇰🇷,"200,000 VND","Travel, Daily Life",8500.0,6.7,29700.0,200000.0,,,"['Travel', 'Daily Life']",2,0,0,0,0,1,1,9.04793908261736,10.298935994257638,12.206077645517674,False,False,False,False,low,micro,"['Others', 'Lifestyle']",Others,True,micro | low | Others
kakykuc98,N/A,72.7,Unknown,1.07%,322.4K,kakykuc98,237.4K,Khứa KA KỲ KỤC,"5,000,000 VND","Games, DIY & Life Hacks, Toys & Collectibles",322400.0,1.07,237400.0,5000000.0,,72.7,"['Games', 'DIY & Life Hacks', 'Toys & Collectibles']",3,0,0,0,0,1,0,12.683551391346773,12.377505973448748,15.424948670398354,False,False,True,False,high,micro,['Others'],Others,True,micro | high | Others
vsmchill,91,77.7,Unknown,10.91%,251.6K,vsmchill,15.8K,NGUYỄN VINH 🍗,"2,631,000 VND","Nature & Scenery, Music",251600.0,10.91,15800.0,2631000.0,91.0,77.7,"['Nature & Scenery', 'Music']",2,0,0,0,0,0,0,12.435599778363322,9.6678285081515,14.782874940105977,False,False,False,False,mid,micro,"['Others', 'Entertainment']",Others,True,micro | mid | Others
thayhiendaya1,N/A,70.3,Unknown,2.36%,136.9K,thayhiendaya1,34.4K,Thầy Hiển Dạy A1,"1,000,000 VND","Career Development, Humanities & Science, School Education, News & Entertainment, Education",136900.0,2.36,34400.0,1000000.0,,70.3,"['Career Development', 'Humanities & Science', 'School Education', 'News & Entertainment', 'Education']",5,0,0,0,0,1,0,11.827013315851762,10.445840912706414,13.815511557963774,False,False,False,False,mid,micro,"['Others', 'Entertainment']",Others,True,micro | mid | Others
wangsot99,90.2,75.1,Unknown,5.67%,20.8K,wangsot99,73K,Phạm Minh Quang,"500,000 VND","Jobs & Careers, Daily Life",20800.0,5.67,73000.0,500000.0,90.2,75.1,"['Jobs & Careers', 'Daily Life']",2,0,0,0,0,0,0,9.942756341456828,11.19822841866684,13.122365377402328,False,False,False,False,low,micro,"['Others', 'Lifestyle']",Others,True,micro | low | Others
thuy_dung_38,N/A,80.2,Unknown,0.50%,129.5K,thuy_dung_38,49.5K,Thùy Dung,"2,500,000 VND","Baby, Kids & Maternity, E-Commerce (Non-app), Beauty Tutorials & Tips, Babies, Health",129500.0,0.5,49500.0,2500000.0,,80.2,"['Baby', 'Kids & Maternity', 'E-Commerce (Non-app)', 'Beauty Tutorials & Tips', 'Babies', 'Health']",6,0,0,0,0,1,0,11.771443882099637,10.809748150372926,14.731801689838349,False,False,False,False,mid,micro,"['Others', 'Beauty & Fashion']",Others,True,micro | mid | Others
taphoa_coba,N/A,84.7,Unknown,0.36%,234.1K,taphoa_coba,141K,Tạp Hoá Cô Ba,"2,000,000 VND","Games, Beauty & Personal Care, Other Beauty & Personal Care, Apps, Comedy, Non-video Games",234100.0,0.36,141000.0,2000000.0,,84.7,"['Games', 'Beauty & Personal Care', 'Other Beauty & Personal Care', 'Apps', 'Comedy', 'Non-video Games']",6,0,0,0,0,1,0,12.363507925148648,11.856522261533737,14.508658238524095,False,False,False,False,mid,micro,"['Others', 'Beauty & Fashion', 'Entertainment']",Others,True,micro | mid | Others
userthaonguyen993,95.8,90.6,Unknown,3.24%,499.7K,userthaonguyen993,4.5K,Thảo Nguyễn Mixed Cream,"450,000 VND","Hair Design & Care, Beauty Tutorials & Tips, Outfits",499700.0,3.24,4500.0,450000.0,95.8,90.6,"['Hair Design & Care', 'Beauty Tutorials & Tips', 'Outfits']",3,0,0,0,0,0,0,13.121765198531014,8.412054873292933,13.017005083966255,False,False,False,False,low,micro,"['Others', 'Beauty & Fashion']",Others,True,micro | low | Others
tuyenxusociu,N/A,88,Unknown,2.01%,300.5K,tuyenxusociu,14.3K,Tuyền Xu Sociu 🧸,"5,000,000 VND","Hair Design & Care, Video Games, Beauty Tutorials & Tips",300500.0,2.01,14300.0,5000000.0,,88.0,"['Hair Design & Care', 'Video Games', 'Beauty Tutorials & Tips']",3,0,0,0,0,1,0,12.613206360738884,9.568084743872936,15.424948670398354,False,False,False,False,high,micro,"['Others', 'Knowledge / Tech', 'Beauty & Fashion']",Others,True,micro | high | Others
neyakowo,N/A,88.8,Unknown,1%,162.6K,neyakowo,31.9K,Neyako Phạm,"9,990,000 VND","Tech & Electronics, Tech Products & Tests",162600.0,1.0,31900.0,9990000.0,,88.8,"['Tech & Electronics', 'Tech Products & Tests']",2,0,0,0,0,1,0,11.999054626138436,10.370392636243981,16.11709525072483,False,False,False,False,high,micro,"['Others', 'Knowledge / Tech']",Others,True,micro | high | Others
nguyenluan_videoai,91,75.4,Unknown,3.30%,33.7K,nguyenluan_videoai,43.1K,Luân AI,"2,000,000 VND","Skits, Movies & TV",33700.0,3.3,43100.0,2000000.0,91.0,75.4,"['Skits', 'Movies & TV']",2,0,0,0,0,0,0,10.425282789490705,10.67130147767883,14.508658238524095,False,False,False,False,mid,micro,"['Others', 'Entertainment']",Others,True,micro | mid | Others
boiiwnqoc,N/A,74.5,Unknown,5.65%,20K,boiiwnqoc,16.5K,Bé Yêu Gò Vấp ˚.🎀༘⋆,"5,000,000 VND","Automobiles, News & Entertainment",20000.0,5.65,16500.0,5000000.0,,74.5,"['Automobiles', 'News & Entertainment']",2,0,0,0,0,1,0,9.90353755128617,9.711176264112805,15.424948670398354,False,False,False,False,high,micro,"['Others', 'Entertainment']",Others,True,micro | high | Others
justin.only,N/A,77.8,Unknown,3.32%,789.6K,justin.only,110K,Hoàng Minh Quý,"40,000,000 VND","Jobs & Careers, Dance, Lip Syncing",789600.0,3.32,110000.0,40000000.0,,77.8,"['Jobs & Careers', 'Dance', 'Lip Syncing']",3,0,0,0,0,1,0,13.57928303356464,11.608244735642321,17.50439003707821,True,False,False,True,high,mid,"['Others', 'Entertainment']",Others,True,mid | high | Others
huyenanh.tn,N/A,72.6,Unknown,3.99%,208.3K,huyenanh.tn,4.5K,Trương Ng Huyền Anh,"3,000,000 VND","Other Beauty & Personal Care, Beauty & Personal Care, News & Entertainment, Family, Daily Life, Appliances, Love & Romantic Relationships",208300.0,3.99,4500.0,3000000.0,,72.6,"['Other Beauty & Personal Care', 'Beauty & Personal Care', 'News & Entertainment', 'Family', 'Daily Life', 'Appliances', 'Love & Romantic Relationships']",7,0,0,0,0,1,0,12.246739428005663,8.412054873292933,14.914123179965662,False,False,False,False,mid,micro,"['Others', 'Beauty & Fashion', 'Entertainment', 'Lifestyle']",Others,True,micro | mid | Others
__songyii,92.2,77.3,Unknown,12.38%,151K,__songyii,5.2K,songyi 🌷,"3,500,000 VND","Software & Apps, Campus Life, Daily Life",151000.0,12.38,5200.0,3500000.0,92.2,77.3,"['Software & Apps', 'Campus Life', 'Daily Life']",3,0,0,0,0,0,0,11.92504173829169,8.556606193773073,15.068273812173887,False,False,False,False,mid,micro,"['Others', 'Lifestyle']",Others,True,micro | mid | Others
yenjiivu,91.6,75.6,Unknown,4.71%,925.3K,yenjiivu,35.8K,YenJii/Cô Gái Đam Mê Makeup,"15,786,000 VND","Cosmetics, Animation & Cosplay, Life Services, Beauty & Personal Care, Beauty Tutorials & Tips",925300.0,4.71,35800.0,15786000.0,91.6,75.6,"['Cosmetics', 'Animation & Cosplay', 'Life Services', 'Beauty & Personal Care', 'Beauty Tutorials & Tips']",5,0,0,0,0,0,0,13.73787436896711,10.485731104959568,16.57463409259775,True,False,False,True,high,mid,"['Others', 'Entertainment', 'Beauty & Fashion']",Others,True,mid | high | Others
quynhlala81,N/A,85.2,Unknown,5.45%,105.9K,quynhlala81,32.3K,Quỳnh Quỳnh Đoá,"4,000,000 VND","Skincare, Beauty Tutorials & Tips, Beauty & Personal Care, Health, Appliances, Travel",105900.0,5.45,32299.999999999996,4000000.0,,85.2,"['Skincare', 'Beauty Tutorials & Tips', 'Beauty & Personal Care', 'Health', 'Appliances', 'Travel']",6,0,0,0,0,1,0,11.570259974415547,10.382853468483827,15.201805169084134,False,False,False,False,high,micro,"['Others', 'Beauty & Fashion']",Others,True,micro | high | Others
dungtqd,N/A,72.4,Unknown,1.58%,151.5K,dungtqd,32.1K,Dũng Quang Tạ,"500,000 VND","Traditional Sports, Talent Showcase",151500.0,1.58,32100.0,500000.0,,72.4,"['Traditional Sports', 'Talent Showcase']",2,0,0,0,0,1,0,11.928347504569842,10.376642461280849,13.122365377402328,False,False,False,False,low,micro,['Others'],Others,True,micro | low | Others
aothuatgiahochinh,N/A,73.6,Unknown,3.69%,206.1K,aothuatgiahochinh,3.3K,Pháp Sư Việt Nam 🇻🇳,"500,000 VND","Skincare, Talent Showcase, Beauty & Personal Care",206100.0,3.69,3300.0,500000.0,,73.6,"['Skincare', 'Talent Showcase', 'Beauty & Personal Care']",3,0,0,0,0,1,0,12.236121618880365,8.101980731853192,13.122365377402328,False,False,False,False,low,micro,"['Others', 'Beauty & Fashion']",Others,True,micro | low | Others
longchunchun,N/A,82.6,Unknown,2.61%,7.5M,longchunchun,239.5K,Long Chun🎭,"263,100 VND","Other Beauty & Personal Care, Appliances, Family, Comedy, Daily Life, Other Apparel & Accessories, Apparel & Accessories, Beauty & Personal Care",7500000.0,2.61,239500.0,263100.0,,82.6,"['Other Beauty & Personal Care', 'Appliances', 'Family', 'Comedy', 'Daily Life', 'Other Apparel & Accessories', 'Apparel & Accessories', 'Beauty & Personal Care']",8,0,0,0,0,1,0,15.830413711839864,12.386312871189734,12.480293267857345,True,False,True,False,low,macro,"['Others', 'Lifestyle', 'Entertainment', 'Beauty & Fashion']",Others,True,macro | low | Others
benjaminfrankiin369,93.4,75.8,Unknown,6.53%,59.7K,benjaminfrankiin369,111.8K,BenjaminFrankin,"500,000 VND",Automobiles,59700.0,6.53,111800.0,500000.0,93.4,75.8,['Automobiles'],1,0,0,0,0,0,0,10.997104049659168,11.624475784206961,13.122365377402328,False,False,False,False,low,micro,['Others'],Others,True,micro | low | Others
meohichii,N/A,88.2,Unknown,1.88%,167.4K,meohichii,31.7K,Hichii Hay Đi ✈️,"2,000,000 VND","Hair Design & Care, Beauty Tutorials & Tips",167400.0,1.88,31700.0,2000000.0,,88.2,"['Hair Design & Care', 'Beauty Tutorials & Tips']",2,0,0,0,0,1,0,12.02814741073532,10.36410350510914,14.508658238524095,False,False,False,False,mid,micro,"['Others', 'Beauty & Fashion']",Others,True,micro | mid | Others
renovatinonbyramesse,N/A,73.6,Unknown,2.67%,67.9K,renovatinonbyramesse,9.5K,Ramesse,"990,000 VND","Home & Garden, Movies & TV, DIY & Life Hacks",67900.0,2.67,9500.0,990000.0,,73.6,"['Home & Garden', 'Movies & TV', 'DIY & Life Hacks']",3,0,0,0,0,1,0,11.125806040978839,9.15915233520675,13.805461232211272,False,False,False,False,low,micro,"['Others', 'Entertainment']",Others,True,micro | low | Others
badbie.official,N/A,76.2,Unknown,2.33%,1.4M,badbie.official,39.9K,Badbie,"20,000,000 VND","Baby, Kids & Maternity, Other Beauty & Personal Care, Outfits, Dance, Household Products, Beauty & Personal Care",1400000.0,2.33,39900.0,20000000.0,,76.2,"['Baby', 'Kids & Maternity', 'Other Beauty & Personal Care', 'Outfits', 'Dance', 'Household Products', 'Beauty & Personal Care']",7,0,0,0,0,1,0,14.151983508870947,10.594156665220533,16.811242881518265,True,False,False,True,high,mid,"['Others', 'Beauty & Fashion', 'Entertainment']",Others,True,mid | high | Others
luctruongtho,97.3,77.7,Unknown,10.38%,34.4K,luctruongtho,63.4K,Lục Trường Thọ,"700,000 VND",Nature & Scenery,34400.0,10.38,63400.0,700000.0,97.3,77.7,['Nature & Scenery'],1,0,0,0,0,0,0,10.445840912706414,11.05723491317159,13.45883704259595,False,False,False,False,low,micro,['Others'],Others,True,micro | low | Others
nghien.setups,N/A,82.8,Unknown,0.31%,241.9K,nghien.setups,17.9K,Nghien.Setups,"4,000,000 VND","Home & Garden, Tech Products & Tests",241900.0,0.31,17900.0,4000000.0,,82.8,"['Home & Garden', 'Tech Products & Tests']",2,0,0,0,0,1,0,12.39628383052922,9.792611856190192,15.201805169084134,False,False,False,False,high,micro,"['Others', 'Knowledge / Tech']",Others,True,micro | high | Others
corniengo,99.4,78.2,Unknown,7.41%,18.8K,corniengo,30.1K,Tín Ngô | Video Creator,"10,000,000 VND","Software & Apps, Tech Products & Tests, Photography & Special Effects",18800.0,7.41,30100.0,10000000.0,99.4,78.2,"['Software & Apps', 'Tech Products & Tests', 'Photography & Special Effects']",3,0,0,0,0,0,0,9.841665338892785,10.31231367277647,16.118095750958314,False,False,False,False,high,micro,"['Others', 'Knowledge / Tech']",Others,True,micro | high | Others
wwkeisha,N/A,78.3,Unknown,16.13%,326.3K,wwkeisha,24.8K,quynh ph,"3,500,000 VND","Skincare, Outfits, Health, Apparel & Accessories, Dance, Beauty & Personal Care",326300.0,16.13,24800.0,3500000.0,,78.3,"['Skincare', 'Outfits', 'Health', 'Apparel & Accessories', 'Dance', 'Beauty & Personal Care']",6,0,0,0,0,1,0,12.695575547241136,10.118639253920785,15.068273812173887,False,True,False,False,mid,micro,"['Others', 'Beauty & Fashion', 'Entertainment']",Others,True,micro | mid | Others
phatgiao612,90.4,89,Unknown,11.05%,188.7K,phatgiao612,2.9K,🪷 Phật Giáo 🪷,"1,000,000 VND","Art, Animation & Cosplay, Nature & Scenery",188700.0,11.05,2900.0,1000000.0,90.4,89.0,"['Art', 'Animation & Cosplay', 'Nature & Scenery']",3,0,0,0,0,0,0,12.147919030759663,7.972810784121404,13.815511557963774,False,False,False,False,mid,micro,"['Others', 'Entertainment']",Others,True,micro | mid | Others
trinhtrinh1205,N/A,75.3,Unknown,5.68%,324.7K,trinhtrinh1205,14.7K,AN TRINH DẠY NHẢY NÈ,"2,000,000 VND","Women's Clothing, Apparel & Accessories, Dance",324700.0,5.68,14700.0,2000000.0,,75.3,"[""Women's Clothing"", 'Apparel & Accessories', 'Dance']",3,0,0,0,0,1,0,12.690660037852133,9.595670797663967,14.508658238524095,False,False,False,False,mid,micro,"['Others', 'Beauty & Fashion', 'Entertainment']",Others,True,micro | mid | Others
tam_thefox,91.6,78.5,Unknown,3.26%,378.3K,tam_thefox,67.4K,Tâm Thefox,"30,000,000 VND","Software & Apps, Career Development",378300.0,3.26,67400.0,30000000.0,91.6,78.5,"['Software & Apps', 'Career Development']",2,0,0,0,0,0,0,12.843445454022332,11.118415133585586,17.216707972959764,False,False,False,True,high,micro,['Others'],Others,True,micro | high | Others
gatgu_channel,90.2,87.3,Unknown,2.46%,153.2K,gatgu_channel,85.8K,Gật Gù Channel,"1,500,000 VND","Household Products, Humanities & Science, Apparel & Accessories, Men's Clothing, Appliances",153200.0,2.46,85800.0,1500000.0,90.2,87.3,"['Household Products', 'Humanities & Science', 'Apparel & Accessories', ""Men's Clothing"", 'Appliances']",5,0,0,0,0,0,0,11.939506063682469,11.359785940419789,14.220976332738882,False,False,False,False,mid,micro,"['Others', 'Beauty & Fashion']",Others,True,micro | mid | Others
quanganhphoto2k1,N/A,78.3,Unknown,9.41%,29.9K,quanganhphoto2k1,42.2K,Quang Anh,"1,000,000 VND","Campus Life, Photography & Special Effects",29900.0,9.41,42200.0,1000000.0,,78.3,"['Campus Life', 'Photography & Special Effects']",2,0,0,0,0,1,0,10.305647203635566,10.650199196425806,13.815511557963774,False,False,False,False,mid,micro,['Others'],Others,True,micro | mid | Others
nguoilaido.68,N/A,71,Unknown,6.59%,37.2K,nguoilaido.68,37.9K,Người Lái Đò,"180,000 VND",Talent Showcase,37200.0,6.59,37900.0,180000.0,,71.0,['Talent Showcase'],1,0,0,0,0,1,0,10.524090921620362,10.542732775946709,12.100717685412471,False,False,False,False,low,micro,['Others'],Others,True,micro | low | Others
