"CREATOR_ID","FOLLOWERS","FOLLOWING_COUNT","ENGAGEMENT","TOTAL_LIKES","DIGG_COUNT","VIDEO_COUNT","COLLAB_SCORE","HAS_BROADCAST_SCORE","PRICE_NUM","grp_ENTERTAINMENT","grp_LIFESTYLE","grp_FOOD","grp_BEAUTY","grp_FASHION","grp_GAMING","grp_TECH","grp_COMMERCE","grp_EDUCATION","grp_NEWS","grp_PETS_NATURE","grp_SPORTS","grp_TRAVEL","grp_FAMILY_KIDS","grp_HOME_DIY","grp_UNKNOWN","CATEGORY_GROUP_COUNT"
"phonggneee",12.4607187398652,4.92725368515721,7.5,16.0978930456816,8.27639470486331,6.10031895202006,94.2,"1",15.7614208498767,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3
"thaonarii",14.0778755916622,6.92461239604856,0.55,16.4757701651602,10.2399955028053,6.55250788703459,89.9,"0",15.4249486703984,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,4
"megoldreview",11.9841845557942,4.62497281328427,1.49,14.6039683728739,7.63867982387611,6.45519856334012,85.4,"0",15.4249486703984,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,3
"du.mamy",12.1210647148465,6.83410873881384,7.1,16.3727379468513,10.7621703577899,6.20657592672493,92.4,"1",12.6115410869661,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,3
"giamdoclong",13.3244891954801,3.55534806148941,1.6,15.1238436478847,8.82644104178258,5.16478597392351,86,"0",14.8413575112,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3
"baovahieu_",13.402115591473,4.31748811353631,5.1,16.7546725329399,9.14644164612595,7.30451594646016,96.2,"1",15.607270193859,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,4
"embematnaoo",12.7245717526725,3.04452243772342,2.34,15.7614208498767,6.02102334934953,5.89989735358249,96.9,"1",14.9141231799657,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"simonphantv",14.7318016898383,5.39362754635236,2.53,18.0066793199505,8.14177220465645,7.2591161280971,91.4,"0",16.3004172910856,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,4
"hanh.ey",14.6039683728739,6.1779441140506,6.39,17.5143403676839,9.56808474387294,6.44888939414686,87.3,"0",15.4273457945192,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3
"duybaby65",12.2894988534747,7.85476918349913,4.22,15.039286283704,10.7472290967206,6.08904487544685,84.5,"0",14.7318016898383,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,4
"meohichii",12.0281474107353,1.94591014905531,1.88,13.354111403819,7.09589322109753,5.61677109766657,88.2,"0",14.5086582385241,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"chammi.23396",12.2185001037881,2.89037175789616,7.18,15.2264977755769,7.62900388965296,6.99209642741589,89.3,"0",15.2018051690841,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2
"thichthuthachvlog94",12.3904795265235,6.48004456192665,0.61,15.1764873675101,9.02869858408699,6.66057514983969,90,"0",15.4249486703984,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,4
"susubae01",13.8155115579638,3.04452243772342,1.17,16.1476545502872,9.00638651505511,5.59842195899838,86.9,"0",16.1180957509583,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"kinhcan.rv",11.8379105475731,3.29583686600433,1.86,13.9978329480912,4.07753744390572,6.71052310945243,79.6,"1",14.2209763327389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"gatgu_channel",11.9916472305857,5.27811465923052,2.46,15.8949522246441,6.30809844150953,6.83733281468559,87.3,"1",14.2209763327389,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,3
"trangkieu2001",12.1652558593297,6.12905021006055,2.11,13.9978329480912,9.64865981695529,6.97728134163075,87,"0",13.9552733699043,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,4
"ngocanhh2666",11.9349264323852,4.18965474202643,0.75,14.0778755916622,8.66406026722579,5.89440283426485,78.2,"0",14.7318016898383,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,4
"mynguyenqd",12.7676892875642,4.68213122712422,2.05,14.9141231799657,7.83873755959928,6.33327962813969,87.2,"0",16.5235608257331,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,5
"vugiahieu99",14.2209763327389,5.65948221575962,0.79,16.6545890799524,8.52833093582669,6.15485809401642,86.4,"0",15.4249486703984,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
".hoang.kha.71",12.55602856731,4.06044301054642,10.76,15.2018051690841,9.61587214452889,7.14991683613211,74,"0",13.1223653774023,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"an.vu167",13.9978329480912,3.17805383034795,7.71,16.6777114960366,8.04430540699064,5.64190707093811,88.9,"1",16.0127352464116,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"thuhanggg9",12.5493112244531,2.70805020110221,5.18,15.3415670788506,7.44132038971762,6.29341927884648,87.5,"1",14.5086582385241,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,4
"__leo__k10",12.0564176781598,4.18965474202643,12.95,14.7318016898383,8.36427508499152,6.16541785423142,86.5,"0",13.3046866008636,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"camxong91",10.8077259458861,4.02535169073515,6.07,14.4573649704523,7.64491934495886,5.6970934865054,75.6,"0",13.8155115579638,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3
"meilili95",11.6235809375687,3.04452243772342,3.02,14.9141231799657,9.07829359105585,4.92725368515721,86.4,"0",15.0682738121739,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"_huongkool",12.374975404956,3.93182563272433,0.48,15.039286283704,7.97659540931658,7.29165620917446,85.3,"0",15.4249486703984,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,4
"giadinhmeomo",12.6058583228271,4.00733318523247,0.89,14.2855148122098,7.06219163228656,5.82008293035236,85.8,"0",14.9141231799657,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2
"a.lap.3010",9.88333586432528,2.99573227355399,8.22,13.1644664709667,5.95324333428778,4.56434819146784,77.5,"1",14.5086582385241,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"mlemmlem9494",12.1139628390635,5.95842469302978,2.64,15.3630732794462,7.12447826249342,5.56452040732269,94,"1",13.8155115579638,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
"aerichanw",11.8740972827986,0,8.51,15.8033850431049,9.44943600950432,7.23561914106675,81.4,"1",10.8197982842103,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"tamlyhocthanhcong",12.9079342450038,4.46590811865458,4.16,16.1378983762937,7.67740043051481,7.02997291170639,80.2,"1",12.1007176854125,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3
